dde;Dde_2206;0.506608;0.4937891;E
dde;Dde_2207;0.5129882;0.4873061;E
dde;Dde_2231;0.52771986;0.4722324;E
dde;Dde_2232;0.5393133;0.46043974;E
dde;Dde_2233;0.5367147;0.4630764;E
dde;Dde_2234;0.54622555;0.45340934;E
dde;Dde_2237;0.507463;0.49292415;E
dde;Dde_2240;0.52918094;0.4707465;E
dde;Dde_2242;0.54607725;0.45354423;E
dde;Dde_2243;0.5127682;0.4875279;E
dde;Dde_2245;0.54857;0.45101517;E
dde;Dde_2250;0.5344597;0.4653713;E
dde;Dde_2251;0.54438025;0.45528606;E
dde;Dde_2254;0.5490052;0.45057163;E
dde;Dde_2256;0.5196515;0.48046684;E
dde;Dde_2257;0.54165226;0.45805067;E
dde;Dde_2262;0.53745055;0.46233073;E
dde;Dde_2294;0.49532348;0.50520974;NE
dde;Dde_2338;0.5015194;0.4989519;E
dde;Dde_2374;0.50932807;0.4910348;E
dde;Dde_2427;0.5138115;0.48646554;E
dde;Dde_2428;0.5041796;0.49625123;E
dde;Dde_2429;0.50078213;0.4996858;E
dde;Dde_2431;0.514845;0.48540074;E
dde;Dde_2439;0.50855845;0.4918161;E
dde;Dde_2441;0.49489015;0.50564647;NE
dde;Dde_2453;0.503059;0.49738955;E
dde;Dde_2607;0.5240787;0.47594583;E
dde;Dde_2634;0.5008177;0.49965507;E
dde;Dde_2635;0.5185907;0.4815536;E
dde;Dde_2639;0.5198571;0.4802491;E
dde;Dde_2648;0.5028733;0.49757582;E
dde;Dde_2658;0.4856407;0.5148738;NE
dde;Dde_2660;0.48969296;0.51082355;NE
dde;Dde_2719;0.5007386;0.49973074;E
dde;Dde_2839;0.5050783;0.49533492;E
dde;Dde_2995;0.5430659;0.4565867;E
dde;Dde_2997;0.5353472;0.46445298;E
dde;Dde_2998;0.535649;0.46414882;E
dde;Dde_3055;0.5264471;0.47352162;E
dde;Dde_3237;0.530693;0.46919927;E
dde;Dde_3450;0.49692312;0.50359005;NE
dde;Dde_3505;0.5184087;0.4817234;E
dde;Dde_0021;0.50089633;0.4995848;E
dde;Dde_0022;0.49643138;0.5040884;NE
dde;Dde_0023;0.4975126;0.50299567;NE
dde;Dde_0033;0.5097604;0.49059114;E
dde;Dde_0050;0.51021016;0.490134;E
dde;Dde_0071;0.49707672;0.5034371;NE
dde;Dde_0086;0.5118806;0.48842674;E
dde;Dde_0109;0.49499902;0.5055386;NE
dde;Dde_0110;0.49735227;0.50315475;NE
dde;Dde_0111;0.5095588;0.4907977;E
dde;Dde_0133;0.50952166;0.49083328;E
dde;Dde_0145;0.5141324;0.48612252;E
dde;Dde_0146;0.51733816;0.48282698;E
dde;Dde_0154;0.4957955;0.5047322;NE
dde;Dde_0155;0.49431545;0.50622094;NE
dde;Dde_0160;0.49979463;0.50068164;NE
dde;Dde_0166;0.5100652;0.4902817;E
dde;Dde_0167;0.50180477;0.49865797;E
dde;Dde_0168;0.5550283;0.4444323;E
dde;Dde_0189;0.5034322;0.49700752;E
dde;Dde_0193;0.5020013;0.49845934;E
dde;Dde_0212;0.5066858;0.493711;E
dde;Dde_0213;0.4977337;0.5027648;NE
dde;Dde_0218;0.49727684;0.50323343;NE
dde;Dde_0223;0.5343947;0.46541643;E
dde;Dde_0232;0.49291715;0.50762695;NE
dde;Dde_0233;0.49518743;0.5053489;NE
dde;Dde_0234;0.51021636;0.4901254;E
dde;Dde_0249;0.5263502;0.47361615;E
dde;Dde_0252;0.49282604;0.5077131;NE
dde;Dde_0258;0.5119898;0.4883178;E
dde;Dde_0259;0.49742523;0.503074;NE
dde;Dde_0260;0.5057655;0.49464467;E
dde;Dde_0261;0.5053103;0.4951014;E
dde;Dde_0262;0.5022514;0.4982084;E
dde;Dde_0269;0.49170125;0.50883484;NE
dde;Dde_0271;0.49763197;0.502867;NE
dde;Dde_0272;0.49860683;0.5018733;NE
dde;Dde_0273;0.50564426;0.49476674;E
dde;Dde_0274;0.5057299;0.49467695;E
dde;Dde_0275;0.5151056;0.48513207;E
dde;Dde_0281;0.5117602;0.4885503;E
dde;Dde_0298;0.5028257;0.49763304;E
dde;Dde_0299;0.51063776;0.48969474;E
dde;Dde_0308;0.4938347;0.5066997;NE
dde;Dde_0309;0.4995952;0.5008864;NE
dde;Dde_0347;0.49955276;0.5009292;NE
dde;Dde_0350;0.51223296;0.48807558;E
dde;Dde_0351;0.5029636;0.4974916;E
dde;Dde_0352;0.50350595;0.49693465;E
dde;Dde_0353;0.51333106;0.48694697;E
dde;Dde_0354;0.5024611;0.49799463;E
dde;Dde_0355;0.51192;0.48838374;E
dde;Dde_0356;0.5243829;0.47562072;E
dde;Dde_0371;0.49055573;0.50996375;NE
dde;Dde_0378;0.4960631;0.5044616;NE
dde;Dde_0379;0.5074041;0.49299288;E
dde;Dde_0380;0.5074181;0.49297428;E
dde;Dde_0383;0.49795455;0.5025393;NE
dde;Dde_0384;0.52799267;0.4719464;E
dde;Dde_0391;0.508861;0.4915146;E
dde;Dde_0402;0.5098147;0.49053738;E
dde;Dde_0413;0.49301448;0.5075303;NE
dde;Dde_0416;0.4943441;0.5061998;NE
dde;Dde_0417;0.49857453;0.50191224;NE
dde;Dde_0423;0.4942332;0.5063081;NE
dde;Dde_0425;0.50001794;0.50046253;E
dde;Dde_0434;0.49630013;0.5042232;NE
dde;Dde_0448;0.50108874;0.49938387;E
dde;Dde_0449;0.50433016;0.4960986;E
dde;Dde_0450;0.5058538;0.49455556;E
dde;Dde_0451;0.49477714;0.5057656;NE
dde;Dde_0458;0.49575272;0.5047814;NE
dde;Dde_0473;0.50107014;0.49940282;E
dde;Dde_0476;0.49934995;0.5011316;NE
dde;Dde_0510;0.50939584;0.4909651;E
dde;Dde_0526;0.54710037;0.45248312;E
dde;Dde_0527;0.5508476;0.44868407;E
dde;Dde_0540;0.52014035;0.47996315;E
dde;Dde_0542;0.50130653;0.49916977;E
dde;Dde_0551;0.51179755;0.48850915;E
dde;Dde_0571;0.51628584;0.4839133;E
dde;Dde_0572;0.51092064;0.489412;E
dde;Dde_0574;0.49792215;0.5025766;NE
dde;Dde_0575;0.5060222;0.49438244;E
dde;Dde_0601;0.5148124;0.48542723;E
dde;Dde_0608;0.49847996;0.50200474;NE
dde;Dde_0609;0.49531433;0.5052195;NE
dde;Dde_0610;0.50130963;0.49915636;E
dde;Dde_0611;0.49730733;0.5031983;NE
dde;Dde_0612;0.5277019;0.4722398;E
dde;Dde_0638;0.5189385;0.48119798;E
dde;Dde_0642;0.504896;0.4955247;E
dde;Dde_0673;0.5064896;0.49391204;E
dde;Dde_0674;0.5013572;0.4991111;E
dde;Dde_0675;0.5089499;0.49141908;E
dde;Dde_0677;0.4900331;0.5104825;NE
dde;Dde_0680;0.49547327;0.5050604;NE
dde;Dde_0682;0.5010428;0.4994275;E
dde;Dde_0685;0.50334054;0.49710587;E
dde;Dde_0708;0.49656814;0.5039559;NE
dde;Dde_0717;0.5116146;0.48870012;E
dde;Dde_0718;0.51864535;0.48149323;E
dde;Dde_0759;0.5020105;0.4984507;E
dde;Dde_0760;0.49397388;0.5065649;NE
dde;Dde_0774;0.5061268;0.49427727;E
dde;Dde_0812;0.5040083;0.49641928;E
dde;Dde_0813;0.499521;0.500956;NE
dde;Dde_0836;0.498577;0.5019127;NE
dde;Dde_0841;0.5062688;0.4941385;E
dde;Dde_0851;0.5092127;0.49115562;E
dde;Dde_0972;0.51191306;0.48839602;E
dde;Dde_0999;0.49168405;0.50884813;NE
dde;Dde_1014;0.5012137;0.49925503;E
dde;Dde_1055;0.49251825;0.5080253;NE
dde;Dde_1076;0.501758;0.4987069;E
dde;Dde_1077;0.49512315;0.50541663;NE
dde;Dde_1078;0.5022961;0.49816325;E
dde;Dde_1085;0.48794433;0.5125551;NE
dde;Dde_1087;0.4975962;0.5029029;NE
dde;Dde_1089;0.507533;0.49285668;E
dde;Dde_1091;0.4940667;0.5064641;NE
dde;Dde_1109;0.55109966;0.4484207;E
dde;Dde_1110;0.53132826;0.4685504;E
dde;Dde_1119;0.49118876;0.509349;NE
dde;Dde_1120;0.5036437;0.49679512;E
dde;Dde_1174;0.5041464;0.49628863;E
dde;Dde_1178;0.5112529;0.48907056;E
dde;Dde_1179;0.50038916;0.5000974;E
dde;Dde_1180;0.4977716;0.50273013;NE
dde;Dde_1181;0.4967157;0.5037986;NE
dde;Dde_1182;0.49808684;0.5024027;NE
dde;Dde_1183;0.49679518;0.5037186;NE
dde;Dde_1184;0.497481;0.50301975;NE
dde;Dde_1185;0.51561946;0.48459977;E
dde;Dde_1189;0.5094381;0.4909214;E
dde;Dde_1190;0.49582306;0.5047086;NE
dde;Dde_1191;0.502564;0.49789852;E
dde;Dde_1192;0.5028294;0.49762452;E
dde;Dde_1193;0.49565864;0.50487274;NE
dde;Dde_1196;0.50423384;0.4961968;E
dde;Dde_1198;0.49990842;0.500565;NE
dde;Dde_1207;0.5056985;0.49471068;E
dde;Dde_1208;0.49631178;0.5042108;NE
dde;Dde_1209;0.5165369;0.48365983;E
dde;Dde_1253;0.5332661;0.4665661;E
dde;Dde_1279;0.49923062;0.5012534;NE
dde;Dde_1324;0.49390367;0.50664127;NE
dde;Dde_1325;0.4903726;0.5101492;NE
dde;Dde_1326;0.4901187;0.5103954;NE
dde;Dde_1327;0.4955721;0.504959;NE
dde;Dde_1328;0.49545395;0.505079;NE
dde;Dde_1329;0.51114255;0.48918176;E
dde;Dde_1367;0.4976975;0.5028009;NE
dde;Dde_1376;0.5004601;0.5000203;E
dde;Dde_1418;0.5008334;0.4996437;E
dde;Dde_1461;0.5094733;0.49088994;E
dde;Dde_1474;0.49850482;0.5019823;NE
dde;Dde_1475;0.4912576;0.50927705;NE
dde;Dde_1476;0.49281824;0.5077151;NE
dde;Dde_1491;0.5140529;0.48621732;E
dde;Dde_1493;0.5046688;0.4957577;E
dde;Dde_1501;0.49801928;0.5024749;NE
dde;Dde_1502;0.4978481;0.50264907;NE
dde;Dde_1538;0.5061765;0.4942216;E
dde;Dde_1539;0.5219554;0.47810116;E
dde;Dde_1551;0.4962988;0.50422496;NE
dde;Dde_1565;0.5026987;0.49775162;E
dde;Dde_1568;0.50548327;0.49493304;E
dde;Dde_1570;0.49363813;0.50689596;NE
dde;Dde_1571;0.50633496;0.49406454;E
dde;Dde_1573;0.50513977;0.49527785;E
dde;Dde_1575;0.5140455;0.48620537;E
dde;Dde_1576;0.5082006;0.49218118;E
dde;Dde_1577;0.49847585;0.5020094;NE
dde;Dde_1605;0.50111645;0.49936113;E
dde;Dde_1608;0.494257;0.5062833;NE
dde;Dde_1616;0.51395124;0.4863128;E
dde;Dde_1622;0.51304805;0.48723635;E
dde;Dde_1625;0.5063153;0.49409032;E
dde;Dde_1627;0.5011274;0.49935544;E
dde;Dde_1635;0.50178397;0.49868038;E
dde;Dde_1641;0.4980831;0.502413;NE
dde;Dde_1650;0.50017065;0.5003102;E
dde;Dde_1665;0.4984534;0.50203484;NE
dde;Dde_1681;0.49454343;0.5059963;NE
dde;Dde_1694;0.50926685;0.49109605;E
dde;Dde_1703;0.4942805;0.5062588;NE
dde;Dde_1709;0.496515;0.5040061;NE
dde;Dde_1711;0.5060981;0.49430203;E
dde;Dde_1712;0.51584995;0.48434973;E
dde;Dde_1713;0.4954817;0.5050549;NE
dde;Dde_1716;0.5065301;0.49386302;E
dde;Dde_1717;0.5098602;0.4904934;E
dde;Dde_1725;0.5148366;0.4854031;E
dde;Dde_1755;0.49536085;0.50517404;NE
dde;Dde_1771;0.50208443;0.49837488;E
dde;Dde_1773;0.5093743;0.4909875;E
dde;Dde_1775;0.5119679;0.48834115;E
dde;Dde_1776;0.51159745;0.4887205;E
dde;Dde_1777;0.49586162;0.5046681;NE
dde;Dde_1780;0.5084701;0.49190614;E
dde;Dde_1789;0.4944982;0.50603646;NE
dde;Dde_1812;0.49968788;0.5007898;NE
dde;Dde_1823;0.5077778;0.49260986;E
dde;Dde_1824;0.5055056;0.49490547;E
dde;Dde_1825;0.5053154;0.4951042;E
dde;Dde_1826;0.50215423;0.49830425;E
dde;Dde_1827;0.49293882;0.50759965;NE
dde;Dde_1960;0.5048442;0.49557406;E
dde;Dde_1976;0.49691978;0.50359106;NE
dde;Dde_1979;0.5001174;0.5003579;E
dde;Dde_1984;0.49702454;0.50348777;NE
dde;Dde_1985;0.5113331;0.48899412;E
dde;Dde_2013;0.50203323;0.4984264;E
dde;Dde_2039;0.5026136;0.4978428;E
dde;Dde_2040;0.53579193;0.46398753;E
dde;Dde_2049;0.5056368;0.49477234;E
dde;Dde_2054;0.49855307;0.5019342;NE
dde;Dde_2060;0.50059855;0.49987867;E
dde;Dde_2061;0.49588928;0.5046392;NE
dde;Dde_2084;0.5030701;0.49737835;E
dde;Dde_2096;0.5059848;0.49442068;E
dde;Dde_2104;0.5022241;0.49823764;E
dde;Dde_2105;0.50580394;0.49460712;E
dde;Dde_2106;0.50427175;0.49616042;E
dde;Dde_2107;0.5038035;0.4966327;E
dde;Dde_2134;0.53328764;0.46654385;E
dde;Dde_2135;0.52363896;0.47638634;E
dde;Dde_2141;0.49452648;0.50600123;NE
dde;Dde_2148;0.5053412;0.4950719;E
dde;Dde_2159;0.49358177;0.506961;NE
dde;Dde_2164;0.5072465;0.4931521;E
dde;Dde_2181;0.4987978;0.50169325;NE
dde;Dde_2190;0.49342054;0.50712484;NE
dde;Dde_2204;0.50010407;0.50037414;E
dde;Dde_2208;0.5021088;0.49835503;E
dde;Dde_2209;0.50471884;0.49570373;E
dde;Dde_2210;0.49292827;0.50761324;NE
dde;Dde_2271;0.50871354;0.49166152;E
dde;Dde_2285;0.5083393;0.4920402;E
dde;Dde_2286;0.49956635;0.50091404;NE
dde;Dde_2297;0.5003176;0.50015795;E
dde;Dde_2298;0.49968275;0.5007938;NE
dde;Dde_2299;0.51901954;0.48110157;E
dde;Dde_2300;0.5099637;0.49038dde;Dde_0002;0.60369354;0.3957683;E
dde;Dde_0011;0.61628914;0.3831824;E
dde;Dde_0012;0.6085628;0.39085746;E
dde;Dde_0044;0.625084;0.37440202;E
dde;Dde_0045;0.62098235;0.37843335;E
dde;Dde_0066;0.608664;0.39080864;E
dde;Dde_0113;0.6141854;0.3852458;E
dde;Dde_0172;0.6035141;0.3959589;E
dde;Dde_0177;0.6092786;0.3901727;E
dde;Dde_0196;0.6082462;0.39122176;E
dde;Dde_0228;0.61503005;0.3843863;E
dde;Dde_0247;0.6215539;0.3780655;E
dde;Dde_0502;0.6080321;0.39142102;E
dde;Dde_0546;0.60695624;0.39255747;E
dde;Dde_0560;0.6020426;0.39740938;E
dde;Dde_0628;0.6042663;0.39527655;E
dde;Dde_1032;0.61072356;0.38871074;E
dde;Dde_1038;0.60962296;0.38990536;E
dde;Dde_1039;0.6247313;0.37479535;E
dde;Dde_1042;0.6093408;0.3901459;E
dde;Dde_1043;0.6120536;0.3873848;E
dde;Dde_1044;0.60772836;0.39185533;E
dde;Dde_1125;0.5931535;0.40642905;E
dde;Dde_1126;0.5718554;0.42770147;E
dde;Dde_1129;0.61363065;0.38577724;E
dde;Dde_1136;0.6103267;0.38915431;E
dde;Dde_1273;0.61620355;0.3832205;E
dde;Dde_1409;0.609329;0.39005253;E
dde;Dde_1439;0.60976464;0.3896002;E
dde;Dde_1452;0.5888232;0.41062728;E
dde;Dde_1496;0.6169766;0.38248512;E
dde;Dde_1517;0.59702325;0.40249363;E
dde;Dde_1542;0.6205998;0.378854;E
dde;Dde_1638;0.60692626;0.39254072;E
dde;Dde_1639;0.6149767;0.38445732;E
dde;Dde_0002;0.6569711;0.3440203;E
dde;Dde_0011;0.6405531;0.35989428;E
dde;Dde_0012;0.68158996;0.31782085;E
dde;Dde_0044;0.6626926;0.33734933;E
dde;Dde_0045;0.6658361;0.3341797;E
dde;Dde_0066;0.6266033;0.37367222;E
dde;Dde_0113;0.6519114;0.34862974;E
dde;Dde_0172;0.66162384;0.33865497;E
dde;Dde_0177;0.6465849;0.3543573;E
dde;Dde_0196;0.65295154;0.34759218;E
dde;Dde_0228;0.6602406;0.34038663;E
dde;Dde_0247;0.69775826;0.3024777;E
dde;Dde_0502;0.63954234;0.36061743;E
dde;Dde_0546;0.6320741;0.3683602;E
dde;Dde_0560;0.64700574;0.3535548;E
dde;Dde_0628;0.61665934;0.38345757;E
dde;Dde_1032;0.6582465;0.34229317;E
dde;Dde_1038;0.62320423;0.37691182;E
dde;Dde_1039;0.6538398;0.3461202;E
dde;Dde_1042;0.6333532;0.3665457;E
dde;Dde_1043;0.64795834;0.35210305;E
dde;Dde_1044;0.6514588;0.34885666;E
dde;Dde_1125;0.59357655;0.40623614;E
dde;Dde_1126;0.6123752;0.38737297;E
dde;Dde_0002;0.60369354;0.3957683;E
dde;Dde_0011;0.61628914;0.3831824;E
dde;Dde_0012;0.6085628;0.39085746;E
dde;Dde_0044;0.625084;0.37440202;E
dde;Dde_0045;0.62098235;0.37843335;E
dde;Dde_0066;0.608664;0.39080864;E
dde;Dde_0113;0.6141854;0.3852458;E
dde;Dde_0172;0.6035141;0.3959589;E
dde;Dde_0177;0.6092786;0.3901727;E
dde;Dde_0196;0.6082462;0.39122176;E
dde;Dde_0228;0.61503005;0.3843863;E
dde;Dde_0247;0.6215539;0.3780655;E
dde;Dde_0502;0.6080321;0.39142102;E
dde;Dde_0546;0.60695624;0.39255747;E
dde;Dde_0560;0.6020426;0.39740938;E
dde;Dde_0002;0.50550425;0.49490407;E
dde;Dde_0011;0.5045943;0.49583137;E
dde;Dde_0012;0.506316;0.49408245;E
dde;Dde_0044;0.50839424;0.491984;E
dde;Dde_0045;0.53158647;0.4682713;E
dde;Dde_0066;0.4962625;0.5042616;NE
dde;Dde_0113;0.5084583;0.4919198;E
dde;Dde_0172;0.49742752;0.50307345;NE
dde;Dde_0177;0.49479055;0.50573903;NE
dde;Dde_0196;0.5030156;0.49742788;E
dde;Dde_0228;0.5115826;0.48873487;E
dde;Dde_0247;0.5076905;0.49269643;E
dde;Dde_0502;0.4980553;0.50243634;NE
dde;Dde_0546;0.49750537;0.50299466;NE
dde;Dde_0560;0.50141543;0.49905574;E
dde;Dde_0628;0.49362612;0.506916;NE
dde;Dde_1032;0.49938837;0.50108624;NE
dde;Dde_1038;0.5017677;0.4986987;E
dde;Dde_1039;0.50623924;0.49416703;E
dde;Dde_1042;0.50004476;0.50043565;E
dde;Dde_1043;0.5112935;0.48903346;E
dde;Dde_1044;0.50028324;0.5001963;E
dde;Dde_1125;0.4906421;0.509883;NE
dde;Dde_1126;0.4910151;0.5095198;NE
dde;Dde_1129;0.502906;0.49754325;E
dde;Dde_1136;0.4963078;0.5042159;NE
dde;Dde_1273;0.51650363;0.48369053;E
dde;Dde_1409;0.50661415;0.49378145;E
dde;Dde_1439;0.5013438;0.4991251;E
dde;Dde_1452;0.49828464;0.5022024;NE
dde;Dde_1496;0.51676494;0.4834241;E
dde;Dde_1517;0.500547;0.4999262;E
dde;Dde_1542;0.51013947;0.49020755;E
dde;Dde_1638;0.49954146;0.5009326;NE
dde;Dde_1639;0.50594383;0.4944554;E
dde;Dde_1726;0.49864933;0.50183606;NE
dde;Dde_1765;0.51840657;0.4817398;E
dde;Dde_1792;0.50299597;0.49745208;E
dde;Dde_1793;0.5038974;0.49653286;E
dde;Dde_2001;0.5029954;0.49745348;E
dde;Dde_2004;0.5015788;0.49889168;E
dde;Dde_2028;0.5260279;0.47395402;E
dde;Dde_2033;0.50348026;0.49696228;E
dde;Dde_2091;0.50655276;0.49384668;E
dde;Dde_2093;0.5049089;0.49551207;E
dde;Dde_2121;0.4999504;0.5005256;NE
dde;Dde_2126;0.5039285;0.49650535;E
dde;Dde_2142;0.50372714;0.49670476;E
dde;Dde_2196;0.5026917;0.49775717;E
dde;Dde_2200;0.50251585;0.49794295;E
dde;Dde_2206;0.506608;0.4937891;E
dde;Dde_2207;0.5129882;0.4873061;E
dde;Dde_2231;0.52771986;0.4722324;E
dde;Dde_2232;0.5393133;0.46043974;E
dde;Dde_2233;0.5367147;0.4630764;E
dde;Dde_2234;0.54622555;0.45340934;E
dde;Dde_2237;0.507463;0.49292415;E
dde;Dde_2240;0.52918094;0.4707465;E
dde;Dde_2242;0.54607725;0.45354423;E
dde;Dde_2243;0.5127682;0.4875279;E
dde;Dde_2245;0.54857;0.45101517;E
dde;Dde_2250;0.5344597;0.4653713;E
dde;Dde_2251;0.54438025;0.45528606;E
dde;Dde_2254;0.5490052;0.45057163;E
dde;Dde_2256;0.5196515;0.48046684;E
dde;Dde_2257;0.54165226;0.45805067;E
dde;Dde_2262;0.53745055;0.46233073;E
dde;Dde_2294;0.49532348;0.50520974;NE
dde;Dde_2338;0.5015194;0.4989519;E
dde;Dde_2374;0.50932807;0.4910348;E
dde;Dde_2427;0.5138115;0.48646554;E
dde;Dde_2428;0.5041796;0.49625123;E
dde;Dde_2429;0.50078213;0.4996858;E
dde;Dde_2431;0.514845;0.48540074;E
dde;Dde_2439;0.50855845;0.4918161;E
dde;Dde_2441;0.49489015;0.50564647;NE
dde;Dde_2453;0.503059;0.49738955;E
dde;Dde_2607;0.5240787;0.47594583;E
dde;Dde_2634;0.5008177;0.49965507;E
dde;Dde_2635;0.5185907;0.4815536;E
dde;Dde_2639;0.5198571;0.4802491;E
dde;Dde_2648;0.5028733;0.49757582;E
dde;Dde_2658;0.4856407;0.5148738;NE
dde;Dde_2660;0.48969296;0.51082355;NE
dde;Dde_2719;0.5007386;0.49973074;E
dde;Dde_2839;0.5050783;0.49533492;E
dde;Dde_2995;0.5430659;0.4565867;E
dde;Dde_2997;0.5353472;0.46445298;E
dde;Dde_2998;0.535649;0.46414882;E
dde;Dde_3055;0.5264471;0.47352162;E
dde;Dde_3237;0.530693;0.46919927;E
dde;Dde_3450;0.49692312;0.50359005;NE
dde;Dde_3505;0.5184087;0.4817234;E
dde;Dde_0021;0.50089633;0.4995848;E
dde;Dde_0022;0.49643138;0.5040884;NE
dde;Dde_0023;0.4975126;0.50299567;NE
dde;Dde_0033;0.5097604;0.49059114;E
dde;Dde_0050;0.51021016;0.490134;E
dde;Dde_0071;0.49707672;0.5034371;NE
dde;Dde_0086;0.5118806;0.48842674;E
dde;Dde_0109;0.49499902;0.5055386;NE
dde;Dde_0110;0.49735227;0.50315475;NE
dde;Dde_0111;0.5095588;0.4907977;E
dde;Dde_0133;0.50952166;0.49083328;E
dde;Dde_0145;0.5141324;0.48612252;E
dde;Dde_0146;0.51733816;0.48282698;E
dde;Dde_0154;0.4957955;0.5047322;NE
dde;Dde_0155;0.49431545;0.50622094;NE
dde;Dde_0160;0.49979463;0.50068164;NE
dde;Dde_0166;0.5100652;0.4902817;E
dde;Dde_0167;0.50180477;0.49865797;E
dde;Dde_0168;0.5550283;0.4444323;E
dde;Dde_0189;0.5034322;0.49700752;E
dde;Dde_0193;0.5020013;0.49845934;E
dde;Dde_0212;0.5066858;0.493711;E
dde;Dde_0213;0.4977337;0.5027648;NE
dde;Dde_0218;0.49727684;0.50323343;NE
dde;Dde_0223;0.5343947;0.46541643;E
dde;Dde_0232;0.49291715;0.50762695;NE
dde;Dde_0233;0.49518743;0.5053489;NE
dde;Dde_0234;0.51021636;0.4901254;E
dde;Dde_0249;0.5263502;0.47361615;E
dde;Dde_0252;0.49282604;0.5077131;NE
dde;Dde_0258;0.5119898;0.4883178;E
dde;Dde_0259;0.49742523;0.503074;NE
dde;Dde_0260;0.5057655;0.49464467;E
dde;Dde_0261;0.5053103;0.4951014;E
dde;Dde_0262;0.5022514;0.4982084;E
dde;Dde_0269;0.49170125;0.50883484;NE
dde;Dde_0271;0.49763197;0.502867;NE
dde;Dde_0272;0.49860683;0.5018733;NE
dde;Dde_0273;0.50564426;0.49476674;E
dde;Dde_0274;0.5057299;0.49467695;E
dde;Dde_0275;0.5151056;0.48513207;E
dde;Dde_0281;0.5117602;0.4885503;E
dde;Dde_0298;0.5028257;0.49763304;E
dde;Dde_0299;0.51063776;0.48969474;E
dde;Dde_0308;0.4938347;0.5066997;NE
dde;Dde_0309;0.4995952;0.5008864;NE
dde;Dde_0347;0.49955276;0.5009292;NE
dde;Dde_0350;0.51223296;0.48807558;E
dde;Dde_0351;0.5029636;0.4974916;E
dde;Dde_0352;0.50350595;0.49693465;E
dde;Dde_0353;0.51333106;0.48694697;E
dde;Dde_0354;0.5024611;0.49799463;E
dde;Dde_0355;0.51192;0.48838374;E
dde;Dde_0356;0.5243829;0.47562072;E
dde;Dde_0371;0.49055573;0.50996375;NE
dde;Dde_0378;0.4960631;0.5044616;NE
dde;Dde_0379;0.5074041;0.49299288;E
dde;Dde_0380;0.5074181;0.49297428;E
dde;Dde_0383;0.49795455;0.5025393;NE
dde;Dde_0384;0.52799267;0.4719464;E
dde;Dde_0391;0.508861;0.4915146;E
